STUDY_ID|VISIT_NUMBER|VISIT_NAME|OPTIONAL_VISIT_FLAG|FORM_NAME|PROCEDURE_NAME
C1071006|94|Cycle20/Day22|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|94|Cycle20/Day22|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|95|Cycle21/Day1|1|CONCOMITANT MEDICATIONS - PRE-POST MEDICATIONS|CM001_3
C1071006|95|Cycle21/Day1|1|DATE OF VISIT|SV001
C1071006|95|Cycle21/Day1|1|LAB CHEMISTRY|LB001
C1071006|95|Cycle21/Day1|1|LABORATORY DATA - CHEMISTRY|LB001_26
C1071006|95|Cycle21/Day1|1|LABORATORY DATA - CMV PCR|LB001_25
C1071006|95|Cycle21/Day1|1|LABORATORY DATA - HEMATOLOGY|LB001_1
C1071006|95|Cycle21/Day1|1|LABORATORY DATA - HEMATOLOGY PERCENTAGES|LB001_1_1
C1071006|95|Cycle21/Day1|1|Microbiology Specimen - CMV PCR|MBMIB002
C1071006|95|Cycle21/Day1|1|Microbiology Specimen - SARS-COV-2|MBMIB002_3
C1071006|95|Cycle21/Day1|1|NEUROLOGICAL EXAMINATION|NVNE001
C1071006|95|Cycle21/Day1|1|TREATMENT - REPEATING - DARATUMUMAB|EC001_4_3
C1071006|95|Cycle21/Day1|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|95|Cycle21/Day1|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|95|Cycle21/Day1|1|TREATMENT - REPEATING - LENALIDOMIDE|EC001_4_1
C1071006|95|Cycle21/Day1|1|Trigger Form - LABORATORY DATA - HEMATOLOGY|R_TRIG001_3
C1071006|95|Cycle21/Day1|1|VITAL SIGNS - REPEATING|VS001_2
C1071006|95|Cycle21/Day1|1|VITAL SIGNS - WEIGHT|VS001_3
C1071006|95|Cycle21/Day1|1|VITAL SIGNS - WEIGHT ONLY|VS001_4
C1071006|96|Cycle21/Day8|1|DATE OF VISIT|SV001
C1071006|96|Cycle21/Day8|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|96|Cycle21/Day8|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|97|Cycle21/Day15|1|DATE OF VISIT|SV001
C1071006|97|Cycle21/Day15|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|97|Cycle21/Day15|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|98|Cycle21/Day22|1|DATE OF VISIT|SV001
C1071006|98|Cycle21/Day22|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|98|Cycle21/Day22|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|99|Cycle22/Day1|1|CONCOMITANT MEDICATIONS - PRE-POST MEDICATIONS|CM001_3
C1071006|99|Cycle22/Day1|1|DATE OF VISIT|SV001
C1071006|99|Cycle22/Day1|1|IMMUNOGENICITY SAMPLE COLLECTION - ADA NAB ELRA|IS001
C1071006|99|Cycle22/Day1|1|IMMUNOGENICITY SAMPLE COLLECTION - ADA NAB ELRANAT|IS001_8
C1071006|99|Cycle22/Day1|1|LAB CHEMISTRY|LB001
C1071006|99|Cycle22/Day1|1|LABORATORY DATA - CHEMISTRY|LB001_26
C1071006|99|Cycle22/Day1|1|LABORATORY DATA - CMV PCR|LB001_25
C1071006|99|Cycle22/Day1|1|LABORATORY DATA - HEMATOLOGY|LB001_1
C1071006|99|Cycle22/Day1|1|LABORATORY DATA - HEMATOLOGY PERCENTAGES|LB001_1_1
C1071006|99|Cycle22/Day1|1|LABORATORY DATA - THYROID|LB001_17
C1071006|99|Cycle22/Day1|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|99|Cycle22/Day1|1|Microbiology Specimen - CMV PCR|MBMIB002
C1071006|99|Cycle22/Day1|1|Microbiology Specimen - SARS-COV-2|MBMIB002_3
C1071006|99|Cycle22/Day1|1|NEUROLOGICAL EXAMINATION|NVNE001
C1071006|99|Cycle22/Day1|1|PHARMACODYNAMICS LAB SAMPLE COLLECTION - sBCMA|LB001_11
C1071006|99|Cycle22/Day1|1|PHARMACODYNAMICS LAB SAMPLE COLLECTION - sBCMA FRE|LB001_11_2
C1071006|99|Cycle22/Day1|1|PHARMACOKINETICS (POINT) - ELRANATAMAB - PRE|PC003
C1071006|99|Cycle22/Day1|1|TREATMENT - REPEATING - DARATUMUMAB|EC001_4_3
C1071006|99|Cycle22/Day1|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|99|Cycle22/Day1|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|99|Cycle22/Day1|1|TREATMENT - REPEATING - LENALIDOMIDE|EC001_4_1
C1071006|99|Cycle22/Day1|1|Trigger Form - LABORATORY DATA - HEMATOLOGY|R_TRIG001_3
C1071006|99|Cycle22/Day1|1|VITAL SIGNS - REPEATING|VS001_2
C1071006|99|Cycle22/Day1|1|VITAL SIGNS - WEIGHT|VS001_3
C1071006|99|Cycle22/Day1|1|VITAL SIGNS - WEIGHT ONLY|VS001_4
C1071006|100|Cycle22/Day8|1|DATE OF VISIT|SV001
C1071006|100|Cycle22/Day8|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|100|Cycle22/Day8|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|101|Cycle22/Day15|1|DATE OF VISIT|SV001
C1071006|101|Cycle22/Day15|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|101|Cycle22/Day15|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|102|Cycle22/Day22|1|DATE OF VISIT|SV001
C1071006|102|Cycle22/Day22|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|102|Cycle22/Day22|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|103|Cycle23/Day1|1|CONCOMITANT MEDICATIONS - PRE-POST MEDICATIONS|CM001_3
C1071006|103|Cycle23/Day1|1|DATE OF VISIT|SV001
C1071006|103|Cycle23/Day1|1|Healthcare Resource Utilization|HOHCU023
C1071006|103|Cycle23/Day1|1|LAB CHEMISTRY|LB001
C1071006|103|Cycle23/Day1|1|LABORATORY DATA - CHEMISTRY|LB001_26
C1071006|103|Cycle23/Day1|1|LABORATORY DATA - CMV PCR|LB001_25
C1071006|103|Cycle23/Day1|1|LABORATORY DATA - HEMATOLOGY|LB001_1
C1071006|103|Cycle23/Day1|1|LABORATORY DATA - HEMATOLOGY PERCENTAGES|LB001_1_1
C1071006|103|Cycle23/Day1|1|Microbiology Specimen - CMV PCR|MBMIB002
C1071006|103|Cycle23/Day1|1|Microbiology Specimen - SARS-COV-2|MBMIB002_3
C1071006|103|Cycle23/Day1|1|NEUROLOGICAL EXAMINATION|NVNE001
C1071006|103|Cycle23/Day1|1|TREATMENT - REPEATING - DARATUMUMAB|EC001_4_3
C1071006|103|Cycle23/Day1|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|103|Cycle23/Day1|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|103|Cycle23/Day1|1|TREATMENT - REPEATING - LENALIDOMIDE|EC001_4_1
C1071006|103|Cycle23/Day1|1|Trigger Form - LABORATORY DATA - HEMATOLOGY|R_TRIG001_3
C1071006|103|Cycle23/Day1|1|VITAL SIGNS - REPEATING|VS001_2
C1071006|103|Cycle23/Day1|1|VITAL SIGNS - WEIGHT|VS001_3
C1071006|103|Cycle23/Day1|1|VITAL SIGNS - WEIGHT ONLY|VS001_4
C1071006|104|Cycle23/Day8|1|DATE OF VISIT|SV001
C1071006|104|Cycle23/Day8|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|104|Cycle23/Day8|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|105|Cycle23/Day15|1|DATE OF VISIT|SV001
C1071006|105|Cycle23/Day15|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|105|Cycle23/Day15|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|106|Cycle23/Day22|1|DATE OF VISIT|SV001
C1071006|106|Cycle23/Day22|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|106|Cycle23/Day22|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|107|Cycle24/Day1|1|CONCOMITANT MEDICATIONS - PRE-POST MEDICATIONS|CM001_3
C1071006|107|Cycle24/Day1|1|DATE OF VISIT|SV001
C1071006|107|Cycle24/Day1|1|IMMUNOGENICITY SAMPLE COLLECTION - ADA DARATUMUMAB|IS001_10
C1071006|107|Cycle24/Day1|1|IMMUNOGENICITY SAMPLE COLLECTION - ADA NAB DARA|IS001_2
C1071006|107|Cycle24/Day1|1|LAB CHEMISTRY|LB001
C1071006|107|Cycle24/Day1|1|LABORATORY DATA - CHEMISTRY|LB001_26
C1071006|107|Cycle24/Day1|1|LABORATORY DATA - CMV PCR|LB001_25
C1071006|107|Cycle24/Day1|1|LABORATORY DATA - HEMATOLOGY|LB001_1
C1071006|107|Cycle24/Day1|1|LABORATORY DATA - HEMATOLOGY PERCENTAGES|LB001_1_1
C1071006|107|Cycle24/Day1|1|Microbiology Specimen - CMV PCR|MBMIB002
C1071006|107|Cycle24/Day1|1|Microbiology Specimen - SARS-COV-2|MBMIB002_3
C1071006|107|Cycle24/Day1|1|NEUROLOGICAL EXAMINATION|NVNE001
C1071006|107|Cycle24/Day1|1|PHARMACOKINETICS (POINT) - DARATUMUMAB - PRE|PC003_3
C1071006|107|Cycle24/Day1|1|TREATMENT - REPEATING - DARATUMUMAB|EC001_4_3
C1071006|107|Cycle24/Day1|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|107|Cycle24/Day1|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|107|Cycle24/Day1|1|TREATMENT - REPEATING - LENALIDOMIDE|EC001_4_1
C1071006|107|Cycle24/Day1|1|Trigger Form - LABORATORY DATA - HEMATOLOGY|R_TRIG001_3
C1071006|107|Cycle24/Day1|1|VITAL SIGNS - REPEATING|VS001_2
C1071006|107|Cycle24/Day1|1|VITAL SIGNS - WEIGHT|VS001_3
C1071006|107|Cycle24/Day1|1|VITAL SIGNS - WEIGHT ONLY|VS001_4
C1071006|108|Cycle24/Day8|1|DATE OF VISIT|SV001
C1071006|108|Cycle24/Day8|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|108|Cycle24/Day8|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|109|Cycle24/Day15|1|DATE OF VISIT|SV001
C1071006|109|Cycle24/Day15|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|109|Cycle24/Day15|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|110|Cycle24/Day22|1|DATE OF VISIT|SV001
C1071006|110|Cycle24/Day22|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|110|Cycle24/Day22|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|111|Cycle25/Day1|1|CONCOMITANT MEDICATIONS - PRE-POST MEDICATIONS|CM001_3
C1071006|111|Cycle25/Day1|1|DATE OF VISIT|SV001
C1071006|111|Cycle25/Day1|1|IMMUNOGENICITY SAMPLE COLLECTION - ADA DARATUMUMAB|IS001_10
C1071006|111|Cycle25/Day1|1|IMMUNOGENICITY SAMPLE COLLECTION - ADA NAB DARA|IS001_2
C1071006|111|Cycle25/Day1|1|IMMUNOGENICITY SAMPLE COLLECTION - ADA NAB ELRA|IS001
C1071006|111|Cycle25/Day1|1|IMMUNOGENICITY SAMPLE COLLECTION - ADA NAB ELRANAT|IS001_8
C1071006|111|Cycle25/Day1|1|LAB CHEMISTRY|LB001
C1071006|111|Cycle25/Day1|1|LABORATORY DATA - CHEMISTRY|LB001_26
C1071006|111|Cycle25/Day1|1|LABORATORY DATA - HEMATOLOGY|LB001_1
C1071006|111|Cycle25/Day1|1|LABORATORY DATA - HEMATOLOGY PERCENTAGES|LB001_1_1
C1071006|111|Cycle25/Day1|1|LABORATORY DATA - THYROID|LB001_17
C1071006|111|Cycle25/Day1|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|111|Cycle25/Day1|1|Microbiology Specimen - CMV PCR|MBMIB002
C1071006|111|Cycle25/Day1|1|Microbiology Specimen - SARS-COV-2|MBMIB002_3
C1071006|111|Cycle25/Day1|1|NEUROLOGICAL EXAMINATION|NVNE001
C1071006|111|Cycle25/Day1|1|PHARMACODYNAMICS LAB SAMPLE COLLECTION - sBCMA|LB001_11
C1071006|111|Cycle25/Day1|1|PHARMACODYNAMICS LAB SAMPLE COLLECTION - sBCMA FRE|LB001_11_2
C1071006|111|Cycle25/Day1|1|PHARMACOKINETICS (POINT) - DARATUMUMAB - PRE|PC003_3
C1071006|111|Cycle25/Day1|1|PHARMACOKINETICS (POINT) - ELRANATAMAB - PRE|PC003
C1071006|111|Cycle25/Day1|1|TREATMENT - REPEATING - DARATUMUMAB|EC001_4_3
C1071006|111|Cycle25/Day1|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|111|Cycle25/Day1|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|111|Cycle25/Day1|1|TREATMENT - REPEATING - LENALIDOMIDE|EC001_4_1
C1071006|111|Cycle25/Day1|1|Trigger Form - LABORATORY DATA - HEMATOLOGY|R_TRIG001_3
C1071006|111|Cycle25/Day1|1|VITAL SIGNS - REPEATING|VS001_2
C1071006|111|Cycle25/Day1|1|VITAL SIGNS - WEIGHT ONLY|VS001_4
C1071006|112|Cycle25/Day8|1|DATE OF VISIT|SV001
C1071006|112|Cycle25/Day8|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|112|Cycle25/Day8|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|113|Cycle25/Day15|1|DATE OF VISIT|SV001
C1071006|113|Cycle25/Day15|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|113|Cycle25/Day15|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|114|Cycle25/Day22|1|DATE OF VISIT|SV001
C1071006|114|Cycle25/Day22|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|114|Cycle25/Day22|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|115|Cycle26/Day1|1|CONCOMITANT MEDICATIONS - PRE-POST MEDICATIONS|CM001_3
C1071006|115|Cycle26/Day1|1|DATE OF VISIT|SV001
C1071006|115|Cycle26/Day1|1|Healthcare Resource Utilization|HOHCU023
C1071006|115|Cycle26/Day1|1|LAB CHEMISTRY|LB001
C1071006|115|Cycle26/Day1|1|LABORATORY DATA - CHEMISTRY|LB001_26
C1071006|115|Cycle26/Day1|1|LABORATORY DATA - HEMATOLOGY|LB001_1
C1071006|115|Cycle26/Day1|1|LABORATORY DATA - HEMATOLOGY PERCENTAGES|LB001_1_1
C1071006|115|Cycle26/Day1|1|Microbiology Specimen - CMV PCR|MBMIB002
C1071006|115|Cycle26/Day1|1|Microbiology Specimen - SARS-COV-2|MBMIB002_3
C1071006|115|Cycle26/Day1|1|NEUROLOGICAL EXAMINATION|NVNE001
C1071006|115|Cycle26/Day1|1|TREATMENT - REPEATING - DARATUMUMAB|EC001_4_3
C1071006|115|Cycle26/Day1|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|115|Cycle26/Day1|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|115|Cycle26/Day1|1|TREATMENT - REPEATING - LENALIDOMIDE|EC001_4_1
C1071006|115|Cycle26/Day1|1|Trigger Form - LABORATORY DATA - HEMATOLOGY|R_TRIG001_3
C1071006|115|Cycle26/Day1|1|VITAL SIGNS - REPEATING|VS001_2
C1071006|115|Cycle26/Day1|1|VITAL SIGNS - WEIGHT ONLY|VS001_4
C1071006|116|Cycle26/Day8|1|DATE OF VISIT|SV001
C1071006|116|Cycle26/Day8|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|116|Cycle26/Day8|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|117|Cycle26/Day15|1|DATE OF VISIT|SV001
C1071006|117|Cycle26/Day15|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|117|Cycle26/Day15|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|118|Cycle26/Day22|1|DATE OF VISIT|SV001
C1071006|118|Cycle26/Day22|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|118|Cycle26/Day22|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|119|Cycle27/Day1|1|CONCOMITANT MEDICATIONS - PRE-POST MEDICATIONS|CM001_3
C1071006|119|Cycle27/Day1|1|DATE OF VISIT|SV001
C1071006|119|Cycle27/Day1|1|LAB CHEMISTRY|LB001
C1071006|119|Cycle27/Day1|1|LABORATORY DATA - CHEMISTRY|LB001_26
C1071006|119|Cycle27/Day1|1|LABORATORY DATA - HEMATOLOGY|LB001_1
C1071006|119|Cycle27/Day1|1|LABORATORY DATA - HEMATOLOGY PERCENTAGES|LB001_1_1
C1071006|119|Cycle27/Day1|1|Microbiology Specimen - CMV PCR|MBMIB002
C1071006|119|Cycle27/Day1|1|Microbiology Specimen - SARS-COV-2|MBMIB002_3
C1071006|119|Cycle27/Day1|1|NEUROLOGICAL EXAMINATION|NVNE001
C1071006|119|Cycle27/Day1|1|TREATMENT - REPEATING - DARATUMUMAB|EC001_4_3
C1071006|119|Cycle27/Day1|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|119|Cycle27/Day1|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|119|Cycle27/Day1|1|TREATMENT - REPEATING - LENALIDOMIDE|EC001_4_1
C1071006|119|Cycle27/Day1|1|Trigger Form - LABORATORY DATA - HEMATOLOGY|R_TRIG001_3
C1071006|119|Cycle27/Day1|1|VITAL SIGNS - REPEATING|VS001_2
C1071006|119|Cycle27/Day1|1|VITAL SIGNS - WEIGHT ONLY|VS001_4
C1071006|120|Cycle27/Day8|1|DATE OF VISIT|SV001
C1071006|120|Cycle27/Day8|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|120|Cycle27/Day8|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|121|Cycle27/Day15|1|DATE OF VISIT|SV001
C1071006|121|Cycle27/Day15|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|121|Cycle27/Day15|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|122|Cycle27/Day22|1|DATE OF VISIT|SV001
C1071006|122|Cycle27/Day22|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|122|Cycle27/Day22|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|123|Cycle28/Day1|1|CONCOMITANT MEDICATIONS - PRE-POST MEDICATIONS|CM001_3
C1071006|123|Cycle28/Day1|1|DATE OF VISIT|SV001
C1071006|123|Cycle28/Day1|1|IMMUNOGENICITY SAMPLE COLLECTION - ADA NAB ELRA|IS001
C1071006|123|Cycle28/Day1|1|IMMUNOGENICITY SAMPLE COLLECTION - ADA NAB ELRANAT|IS001_8
C1071006|123|Cycle28/Day1|1|LAB CHEMISTRY|LB001
C1071006|123|Cycle28/Day1|1|LABORATORY DATA - CHEMISTRY|LB001_26
C1071006|123|Cycle28/Day1|1|LABORATORY DATA - HEMATOLOGY|LB001_1
C1071006|123|Cycle28/Day1|1|LABORATORY DATA - HEMATOLOGY PERCENTAGES|LB001_1_1
C1071006|123|Cycle28/Day1|1|LABORATORY DATA - THYROID|LB001_17
C1071006|123|Cycle28/Day1|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|123|Cycle28/Day1|1|Microbiology Specimen - CMV PCR|MBMIB002
C1071006|123|Cycle28/Day1|1|Microbiology Specimen - SARS-COV-2|MBMIB002_3
C1071006|123|Cycle28/Day1|1|NEUROLOGICAL EXAMINATION|NVNE001
C1071006|123|Cycle28/Day1|1|PHARMACODYNAMICS LAB SAMPLE COLLECTION - sBCMA|LB001_11
C1071006|123|Cycle28/Day1|1|PHARMACODYNAMICS LAB SAMPLE COLLECTION - sBCMA FRE|LB001_11_2
C1071006|123|Cycle28/Day1|1|PHARMACOKINETICS (POINT) - ELRANATAMAB - PRE|PC003
C1071006|123|Cycle28/Day1|1|TREATMENT - REPEATING - DARATUMUMAB|EC001_4_3
C1071006|123|Cycle28/Day1|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|123|Cycle28/Day1|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|123|Cycle28/Day1|1|TREATMENT - REPEATING - LENALIDOMIDE|EC001_4_1
C1071006|123|Cycle28/Day1|1|Trigger Form - LABORATORY DATA - HEMATOLOGY|R_TRIG001_3
C1071006|123|Cycle28/Day1|1|VITAL SIGNS - REPEATING|VS001_2
C1071006|123|Cycle28/Day1|1|VITAL SIGNS - WEIGHT ONLY|VS001_4
C1071006|124|Cycle28/Day8|1|DATE OF VISIT|SV001
C1071006|124|Cycle28/Day8|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|124|Cycle28/Day8|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|125|Cycle28/Day15|1|DATE OF VISIT|SV001
C1071006|125|Cycle28/Day15|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|125|Cycle28/Day15|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|126|Cycle28/Day22|1|DATE OF VISIT|SV001
C1071006|126|Cycle28/Day22|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|126|Cycle28/Day22|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|127|Cycle29/Day1|1|CONCOMITANT MEDICATIONS - PRE-POST MEDICATIONS|CM001_3
C1071006|127|Cycle29/Day1|1|DATE OF VISIT|SV001
C1071006|127|Cycle29/Day1|1|LAB CHEMISTRY|LB001
C1071006|127|Cycle29/Day1|1|LABORATORY DATA - CHEMISTRY|LB001_26
C1071006|127|Cycle29/Day1|1|LABORATORY DATA - HEMATOLOGY|LB001_1
C1071006|127|Cycle29/Day1|1|LABORATORY DATA - HEMATOLOGY PERCENTAGES|LB001_1_1
C1071006|127|Cycle29/Day1|1|Microbiology Specimen - CMV PCR|MBMIB002
C1071006|127|Cycle29/Day1|1|Microbiology Specimen - SARS-COV-2|MBMIB002_3
C1071006|127|Cycle29/Day1|1|NEUROLOGICAL EXAMINATION|NVNE001
C1071006|127|Cycle29/Day1|1|TREATMENT - REPEATING - DARATUMUMAB|EC001_4_3
C1071006|127|Cycle29/Day1|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|127|Cycle29/Day1|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|127|Cycle29/Day1|1|TREATMENT - REPEATING - LENALIDOMIDE|EC001_4_1
C1071006|127|Cycle29/Day1|1|Trigger Form - LABORATORY DATA - HEMATOLOGY|R_TRIG001_3
C1071006|127|Cycle29/Day1|1|VITAL SIGNS - REPEATING|VS001_2
C1071006|127|Cycle29/Day1|1|VITAL SIGNS - WEIGHT ONLY|VS001_4
C1071006|128|Cycle29/Day8|1|DATE OF VISIT|SV001
C1071006|128|Cycle29/Day8|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|128|Cycle29/Day8|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|129|Cycle29/Day15|1|DATE OF VISIT|SV001
C1071006|129|Cycle29/Day15|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|129|Cycle29/Day15|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|130|Cycle29/Day22|1|DATE OF VISIT|SV001
C1071006|130|Cycle29/Day22|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|130|Cycle29/Day22|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|131|Cycle30/Day1|1|CONCOMITANT MEDICATIONS - PRE-POST MEDICATIONS|CM001_3
C1071006|131|Cycle30/Day1|1|DATE OF VISIT|SV001
C1071006|131|Cycle30/Day1|1|LAB CHEMISTRY|LB001
C1071006|131|Cycle30/Day1|1|LABORATORY DATA - CHEMISTRY|LB001_26
C1071006|131|Cycle30/Day1|1|LABORATORY DATA - HEMATOLOGY|LB001_1
C1071006|131|Cycle30/Day1|1|LABORATORY DATA - HEMATOLOGY PERCENTAGES|LB001_1_1
C1071006|131|Cycle30/Day1|1|Microbiology Specimen - CMV PCR|MBMIB002
C1071006|131|Cycle30/Day1|1|Microbiology Specimen - SARS-COV-2|MBMIB002_3
C1071006|131|Cycle30/Day1|1|NEUROLOGICAL EXAMINATION|NVNE001
C1071006|131|Cycle30/Day1|1|TREATMENT - REPEATING - DARATUMUMAB|EC001_4_3
C1071006|131|Cycle30/Day1|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|131|Cycle30/Day1|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|131|Cycle30/Day1|1|TREATMENT - REPEATING - LENALIDOMIDE|EC001_4_1
C1071006|131|Cycle30/Day1|1|Trigger Form - LABORATORY DATA - HEMATOLOGY|R_TRIG001_3
C1071006|131|Cycle30/Day1|1|VITAL SIGNS - REPEATING|VS001_2
C1071006|131|Cycle30/Day1|1|VITAL SIGNS - WEIGHT ONLY|VS001_4
C1071006|132|Cycle30/Day8|1|DATE OF VISIT|SV001
C1071006|132|Cycle30/Day8|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|132|Cycle30/Day8|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|133|Cycle30/Day15|1|DATE OF VISIT|SV001
C1071006|133|Cycle30/Day15|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|133|Cycle30/Day15|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|134|Cycle30/Day22|1|DATE OF VISIT|SV001
C1071006|134|Cycle30/Day22|1|TREATMENT - REPEATING - DEXAMETHASONE|EC001_4_2
C1071006|134|Cycle30/Day22|1|TREATMENT - REPEATING - ELRANATAMAB|EC001_4
C1071006|135|Cycle31/Day1|1|CONCOMITANT MEDICATIONS - PRE-POST MEDICATIONS|CM001_3
C1071006|135|Cycle31/Day1|1|DATE OF VISIT|SV001
C1071006|135|Cycle31/Day1|1|IMMUNOGENICITY SAMPLE COLLECTION - ADA NAB ELRA|IS001
C1071006|135|Cycle31/Day1|1|IMMUNOGENICITY SAMPLE COLLECTION - ADA NAB ELRANAT|IS001_8
C1071006|135|Cycle31/Day1|1|LAB CHEMISTRY|LB001
C1071006|135|Cycle31/Day1|1|LABORATORY DATA - CHEMISTRY|LB001_26
C1071006|135|Cycle31/Day1|1|LABORATORY DATA - HEMATOLOGY|LB001_1
C1071006|135|Cycle31/Day1|1|LABORATORY DATA - HEMATOLOGY PERCENTAGES|LB001_1_1
C1071006|135|Cycle31/Day1|1|LABORATORY DATA - THYROID|LB001_17
C1071006|135|Cycle31/Day1|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
